company_name,fund_name,initial_date,m_strategy,pbs,setting,total_net_profit,modified_base,june_perf,week_perf,pday_perf,perf_2019,year_conv_perf,cum_perf
코람코,코람코솔리드전문투자형사모투자신탁제1호,2019-05-24,Equity Hedge,KB증권,69,69,"1,003.70",0.31,0.10,0.04,0.37,4.82,0.37
코람코,코람코솔리드전문투자형사모투자신탁제2호,2019-05-24,Equity Hedge,KB증권,41,41,"1,004.18",0.38,0.17,-0.05,0.42,5.45,0.42
쿼드자산,쿼드 뉴리테일 플랫폼 1 전문투자형 사모투자신탁 A,2018-12-21,Equity Hedge,NH투자,19,19,991.04,-0.11,-0.04,-0.02,-0.87,-1.80,-0.90
쿼드자산,쿼드 베이직 에쿼티 롱숏 전문투자형 사모투자신탁 종류 C-S,2019-05-31,Equity Hedge,신한금융투자,71,70,988.30,-1.17,-0.55,-0.16,-1.17,-20.34,-1.17
쿼드자산,쿼드 인게이저 3 전문투자형 사모투자신탁 종류 C-W,2019-05-24,Equity Hedge,NH투자,40,39,979.12,-2.10,-1.99,-0.17,-2.09,-27.22,-2.09
쿼드자산,쿼드 프로젝트 1 전문투자형 사모투자신탁 종류 A,2018-06-28,Equity Hedge,삼성증권,82,87,"1,089.35",0.45,0.15,0.06,4.35,9.11,8.94
쿼드자산,쿼드 프로젝트 2 전문투자형 사모투자신탁 종류 C-S,2018-06-25,IPO,NH투자,105,103,984.96,-0.09,-0.03,-0.01,-0.73,-1.52,-1.50
쿼터백,쿼터백 코리아EMP 전문투자형 사모투자신탁 Class C-S,2018-11-09,IPO,NH투자,67,65,932.38,-1.19,-1.02,0.14,-5.91,-11.02,-6.76
키웨스트,키웨스트 메자닌 전문투자형 사모투자신탁 제4호 제1종,2019-03-19,IPO,한투증권,70,62,880.04,16.72,17.88,16.96,-12.00,-46.58,-12.00
키웨스트,키웨스트 미국 부동산 전문사모투자신탁 제7호,2019-05-30,Equity Hedge,NH투자,78,83,"1,064.98",-4.18,-1.81,0.16,6.50,107.81,6.50
키웨스트,키웨스트 미국 인컴포커스 전문사모투자신탁 제3호,2019-03-20,Equity Hedge,한투증권,58,58,992.08,0.84,0.53,0.50,-0.79,-3.11,-0.79
키웨스트,키웨스트 미국 인컴포커스 전문사모투자신탁 제8-1호 [USD],2019-06-20,Equity Hedge,NH투자,13,13,10.00,-0.01,-0.01,-0.01,-0.01,-4.01,-0.01
키웨스트,키웨스트 미국 인컴포커스 전문사모투자신탁 제8호,2019-06-20,Equity Hedge,NH투자,2,2,999.97,0.00,0.00,0.00,0.00,-1.09,0.00
키웨스트,키웨스트 아시아 인컴포커스 전문사모투자신탁 제2호,2019-04-18,Equity Hedge,한투증권,68,68,"1,008.17",2.25,0.21,0.10,0.82,4.66,0.82
키웨스트,키웨스트 인컴포커스 전문사모투자신탁 (ds)제4-4호 class 1,2019-03-29,Equity Hedge,한투증권,19,19,"1,010.34",0.26,0.09,0.04,1.03,4.49,1.03
키웨스트,키웨스트 인컴포커스 전문사모투자신탁제10호 제1종,2019-06-13,Equity Hedge,한투증권,19,19,"1,002.28",0.23,0.22,0.09,0.23,10.40,0.23
키웨스트,키웨스트더블타겟전문사모투자신탁 제1호,2019-06-14,Equity Hedge,한투증권,190,198,"1,043.76",4.38,5.95,-1.01,4.38,228.18,4.38
킹슬리,킹슬리전문투자형사모투자신탁제1호,2018-12-05,Equity Hedge,NH투자,231,254,"1,100.84",-0.82,-1.11,0.35,10.15,18.59,10.08
킹슬리,킹슬리전문투자형사모투자신탁제2호(제1종),2019-04-30,Equity Hedge,KB증권,31,32,"1,014.03",1.48,0.18,0.08,1.40,9.85,1.40
킹슬리,킹슬리전문투자형사모투자신탁제3호,2019-04-26,Equity Hedge,삼성증권,100,100,"1,003.78",-0.72,-0.82,0.61,0.38,2.46,0.38
킹슬리,킹슬리전문투자형사모혼합자산투자신탁제1호(1종),2019-05-08,Equity Hedge,KB증권,30,30,"1,007.38",0.85,0.19,0.16,0.74,6.12,0.74
킹슬리,킹슬리코스닥벤처전문투자형사모투자신탁제1호,2019-04-18,IPO,삼성증권,41,42,"1,021.36",-0.39,-0.50,0.01,2.14,12.18,2.14
타이거,타이거 메자닌앤알파 202 전문투자형 사모투자신탁(클래스A),2019-02-18,IPO,한투증권,34,32,955.00,1.75,1.08,0.12,-4.50,-13.35,-4.50
타이거,타이거 커브스1 전문투자형 사모투자신탁,2018-08-30,IPO,삼성증권,67,66,976.15,2.39,0.27,-0.31,11.26,-2.95,-2.39
타임폴리오,타임폴리오 The Agile 대체투자 전문투자형사모투자신탁 종류 C-S,2019-05-10,IPO,미래에셋대우,117,117,999.93,-0.01,0.00,0.00,-0.01,-0.06,-0.01
타임폴리오,타임폴리오 The Smart 대체투자 전문투자형사모투자신탁 종류 C-S,2019-05-22,Equity Hedge,삼성증권,167,167,"1,001.95",0.06,0.02,0.01,0.20,2.37,0.20
타임폴리오,타임폴리오 The Special 대체투자 전문투자형사모투자신탁 종류 C-S,2019-05-20,Equity Hedge,신한금융투자,44,44,999.80,-0.02,-0.01,0.00,-0.02,-0.23,-0.02
타임폴리오,타임폴리오 The Time-T2 전문투자형사모투자신탁 종류 C-S,2018-05-08,Equity Hedge,신한금융투자,541,543,979.95,0.89,0.39,-0.13,6.93,-1.79,-2.01
타임폴리오,타임폴리오 The Unique 대체투자 전문투자형사모투자신탁 종류 C-S,2019-05-21,Equity Hedge,미래에셋대우,95,95,999.67,-0.02,-0.01,0.00,-0.03,-0.39,-0.03
타임폴리오,타임폴리오 The Wise 대체투자 전문투자형사모투자신탁 종류 A,2019-06-18,Equity Hedge,삼성증권,47,47,999.95,0.00,0.00,0.00,0.00,-0.61,0.00
트리니티,트리니티 AIM 목표전환 전문투자형 사모투자신탁 제1호,2019-05-24,Equity Hedge,NH투자,10,10,"1,000.36",1.05,-1.37,0.09,0.04,0.47,0.04
파란,파란 고위험고수익 전문투자형 사모투자신탁 제1호,2018-03-08,Equity Hedge,한투증권,3,3,"1,703.59",4.92,1.70,-0.26,12.71,54.64,70.36
파란,파란 코넥스 고위험고수익 전문투자형 사모투자신탁 제1호,2017-12-27,Equity Hedge,한투증권,27,27,"1,093.85",0.32,-0.04,-0.14,1.37,6.33,9.39
파인아시아,파인아시아같이행복전문투자형사모투자신탁1호 종류A,2017-10-16,Equity Hedge,한투증권,39,31,807.77,3.47,-0.16,-1.00,1.78,-11.45,-19.22
파인아시아,파인아시아같이행복전문투자형사모투자신탁2호 종류A,2017-10-24,IPO,한투증권,40,33,817.68,3.57,-0.08,-0.95,1.15,-11.00,-18.23
파인아시아,파인아시아같이행복전문투자형사모투자신탁3호 종류A,2017-11-06,IPO,KB증권,11,9,796.46,3.53,-0.08,-0.96,0.34,-12.55,-20.35
파인아시아,파인아시아같이행복전문투자형사모투자신탁4호 종류C,2017-11-22,IPO,한투증권,33,25,743.45,3.75,0.02,-0.91,0.92,-16.26,-25.66
퍼시픽브릿지,퍼시픽브릿지 공모주 전문투자형 사모투자신탁 제1호,2019-04-12,IPO,미래에셋대우,10,10,"1,026.02",1.88,-0.61,-0.32,2.60,13.57,2.60
퍼시픽브릿지,퍼시픽브릿지 다이아몬드 전문투자형 사모투자신탁 1호 CLASS A,2019-06-20,Equity Hedge,신한금융투자,31,31,"1,000.01",0.00,0.00,0.00,0.00,0.36,0.00
퍼시픽브릿지,퍼시픽브릿지 다이아몬드 전문투자형 사모투자신탁 2호(USD) CLASS A,2019-06-17,Equity Hedge,신한금융투자,17,17,10.00,-0.02,-0.02,-0.01,-0.02,-2.28,-0.02
퍼시픽브릿지,퍼시픽브릿지 사파이어 전문투자형 사모투자신탁 1호 CLASS A,2019-06-20,Equity Hedge,신한금융투자,88,88,"1,000.01",0.00,0.00,0.00,0.00,0.36,0.00
퍼시픽브릿지,퍼시픽브릿지 사파이어 전문투자형 사모투자신탁 2호(USD) CLASS A,2019-06-17,Equity Hedge,신한금융투자,12,12,10.00,-0.02,-0.02,-0.01,-0.02,-2.28,-0.02
퍼시픽브릿지,퍼시픽브릿지 히스토리 JG 전문투자형 사모투자신탁 1호,2019-04-02,Equity Hedge,미래에셋대우,20,20,"1,021.79",1.67,0.49,0.04,2.18,9.94,2.18
퍼시픽브릿지,퍼시픽브릿지 히스토리 JG 전문투자형 사모투자신탁 제2호,2019-04-15,Equity Hedge,미래에셋대우,18,18,"1,010.96",0.88,0.06,0.00,1.10,5.97,1.10
페블스톤,페블스톤전문투자형사모부동산투자신탁제8호,2012-10-19,IPO,NH투자,434,442,"1,208.82",0.46,0.09,0.08,1.90,3.13,20.88
포커스,포커스 M 공모주하이일드 전문투자형 사모증권투자신탁 제1호,2018-11-28,IPO,미래에셋대우,25,26,"1,041.27",0.24,-0.36,-0.17,4.05,7.35,4.13
포커스,포커스 M 공모주하이일드 전문투자형 사모증권투자신탁 제2호,2019-05-09,IPO,미래에셋대우,49,49,"1,000.07",0.20,0.03,0.00,0.01,0.06,0.01
포커스,포커스 공모주 플러스 전문투자형 사모투자신탁 제1호,2018-10-10,IPO,미래에셋대우,40,41,"1,026.64",0.44,-0.36,-0.16,2.33,3.83,2.66
포커스,포커스 코넥스하이일드 전문투자형 사모증권투자신탁 제1호,2018-09-07,IPO,미래에셋대우,37,39,"1,043.52",0.37,-0.56,-0.18,3.68,5.53,4.35
포커스,포커스TF4 슈퍼리치 챌린저 전문투자형 사모투자신탁 제1호,2019-04-08,IPO,한투증권,37,37,993.45,-0.65,-0.30,0.02,-0.65,-3.23,-0.65
포커스,포커스TF4 슈퍼리치 퀀텀리프 전문투자형 사모투자신탁 제1호,2019-04-22,Equity Hedge,한투증권,23,23,992.37,-0.77,-0.34,0.02,-0.76,-4.64,-0.76
포커스,포커스Y4 슈퍼리치 스텝업 전문투자형 사모투자신탁 제1호,2019-04-16,Equity Hedge,미래에셋대우,21,21,993.77,-0.59,-0.27,0.02,-0.62,-3.45,-0.62
포트코리아,포트코리아 Zebra 단양 전문투자형 사모투자신탁 제7호,2019-01-24,Equity Hedge,NH투자,21,23,"1,060.31",0.73,0.24,0.10,6.03,14.87,6.03
포트코리아,포트코리아 Zebra 전문투자형 사모투자신탁 제9호,2019-01-11,Equity Hedge,NH투자,21,24,"1,126.92",0.79,0.26,0.11,12.69,28.77,12.69
포트코리아,포트코리아 글로벌 Hedge 전문투자형 사모투자신탁 제2호,2018-05-21,Equity Hedge,NH투자,29,30,"1,067.73",0.59,0.19,0.02,4.86,6.24,6.77
포트코리아,포트코리아 대구 프라임 전문투자형 사모투자신탁 제9호,2019-02-26,Equity Hedge,NH투자,30,30,"1,025.79",0.29,0.10,0.04,2.58,8.18,2.58
포트코리아,포트코리아 런앤히트 전문투자형 사모투자신탁 제11호 종류1종,2019-04-18,Equity Hedge,NH투자,341,343,"1,021.97",0.68,0.23,0.10,2.20,12.53,2.20
포트코리아,포트코리아 런앤히트 전문투자형 사모투자신탁 제12호,2019-04-18,Equity Hedge,NH투자,241,243,"1,008.29",5.14,4.71,-0.48,0.83,4.73,0.83
포트코리아,포트코리아 스마트 Hedge 전문투자형 사모투자신탁 제3호,2018-10-29,Equity Hedge,삼성증권,21,21,"1,008.87",-0.03,-0.01,0.00,0.99,1.38,0.89
포트코리아,포트코리아 스마트 PDF 전문투자형 사모투자신탁 제3호,2019-01-18,IPO,NH투자,28,31,"1,136.94",0.46,0.15,0.07,13.69,32.46,13.69
포트코리아,포트코리아 스마트 인컴 전문투자형 사모투자신탁 제1호,2018-06-21,IPO,NH투자,24,25,"1,082.20",0.14,-0.05,-0.02,4.59,8.22,8.22
포트코리아,포트코리아 장래매출채권 ABB 전문투자형 사모투자신탁 제1호,2018-07-06,Equity Hedge,NH투자,28,29,"1,046.97",0.28,0.09,0.04,2.36,4.90,4.70
포트코리아,포트코리아 포시즌 전문투자형 사모투자신탁 제1호,2019-01-31,Equity Hedge,NH투자,8,10,"1,284.91",3.87,0.32,0.04,28.49,73.75,28.49
포트코리아,포트코리아 포시즌 전문투자형 사모투자신탁 제6호 종류 1종,2019-03-14,Equity Hedge,삼성증권,11,10,993.35,-0.03,-0.01,-0.01,-0.66,-2.45,-0.66
포트코리아,포트코리아 프라임 알파 전문투자형 사모투자신탁 제1호,2018-06-15,Equity Hedge,NH투자,20,20,"1,060.31",0.40,0.13,0.06,1.57,5.93,6.03
포트코리아,포트코리아 하노이 선샤인 전문투자형 사모투자신탁 제1호 Class A,2018-05-28,Equity Hedge,NH투자,19,19,"1,009.66",0.02,0.01,0.00,0.61,0.91,0.97
푸른파트너스,푸른람다코넥스하이일드전문투자형사모투자신탁(C-S),2018-12-26,Equity Hedge,NH투자,5,5,"1,096.76",1.00,0.00,-0.02,9.62,19.95,9.68
푸른파트너스,푸른람다하이일드전문투자형사모투자신탁제2호(C-S),2018-12-26,Equity Hedge,NH투자,6,6,"1,064.36",0.76,-0.01,-0.01,6.35,13.27,6.44
푸른파트너스,푸른시그니처전문투자형사모투자신탁제2호(A),2018-06-28,Equity Hedge,삼성증권,410,423,"1,081.55",0.27,0.09,0.04,3.15,8.31,8.16
푸른파트너스,푸른청주전문투자형사모투자신탁,2019-06-07,Equity Hedge,삼성증권,302,302,"1,001.58",0.16,0.06,0.03,0.16,4.12,0.16
푸른파트너스,푸른판교전문투자형사모투자신탁,2018-11-22,Equity Hedge,삼성증권,300,302,"1,032.63",0.32,0.11,0.05,2.64,5.64,3.26
푸른파트너스,푸른패밀리전문투자형사모투자신탁(C-S),2019-01-24,Equity Hedge,NH투자,97,99,"1,019.83",0.29,0.10,0.04,1.98,4.89,1.98
품에,품에히스토리코넥스하이일드전문투자형사모투자신탁제1호,2019-06-14,Equity Hedge,미래에셋대우,31,31,"1,002.49",0.25,0.25,0.00,0.25,12.98,0.25
품에,품에히스토리하이일드전문투자형사모투자신탁제1호,2019-06-14,IPO,미래에셋대우,31,31,"1,000.02",0.00,0.00,0.00,0.00,0.10,0.00
프라핏,프라핏 Reach-Rich 공모주 전문투자형 사모투자신탁 종류C-S,2018-08-14,IPO,삼성증권,50,55,"1,126.87",0.20,-0.44,-0.27,7.28,14.89,12.69
프라핏,프라핏 Reach-Rich 재간접 전문투자형 사모투자신탁_1종,2019-02-18,IPO,삼성증권,23,23,"1,010.17",0.76,-0.08,0.19,1.02,3.02,1.02
프라핏,프라핏 Reach-Rich 코넥스 하이일드 전문투자형 사모투자신탁,2019-02-21,IPO,삼성증권,14,14,"1,018.74",1.22,-0.02,0.00,1.87,5.70,1.87
프라핏,프라핏 Reach-Rich 하이일드 전문투자형 사모투자신탁,2019-02-21,Equity Hedge,삼성증권,11,11,"1,016.88",1.19,-0.02,0.02,1.69,5.13,1.69
플랫폼파트너스,플랫폼파트너스 명지닥터스 전문투자형사모투자신탁1호,2017-12-19,Equity Hedge,KB증권,18,21,"1,159.62",-0.09,-0.03,-0.01,10.25,10.61,15.96
플랫폼파트너스,플랫폼파트너스 스마트메자닌4.0 전문투자형사모투자신탁3호 종류A,2018-03-26,Equity Hedge,KB증권,54,59,"1,089.19",-1.80,-1.58,-0.41,17.61,7.20,8.92
플랫폼파트너스,플랫폼파트너스 스마트메자닌4.0 전문투자형사모투자신탁5호 종류A,2018-06-21,Equity Hedge,미래에셋대우,78,83,"1,066.94",7.75,1.41,0.12,14.42,6.69,6.69
피델리스,피델리스 공모주 나이스원 전문투자형 사모투자신탁 제1호(종류C),2019-05-02,Equity Hedge,NH투자,61,61,"1,008.01",0.57,0.04,0.00,0.80,5.85,0.80
피델리스,피델리스 스페셜원 전문투자형 사모투자신탁 제1호(종류C),2019-04-23,Equity Hedge,NH투자,8,8,"1,007.95",0.56,0.04,-0.01,0.80,4.92,0.80
피델리스,피델리스FinTech전문투자형사모투자신탁제1호,2017-05-19,Equity Hedge,NH투자,58,5,434.17,0.18,0.07,0.02,-61.09,-27.07,-56.58
피델리스,피델리스FinTech전문투자형사모투자신탁제2호,2017-07-17,Equity Hedge,NH투자,63,2,970.20,0.00,0.00,0.00,3.37,-1.54,-2.98
피델리스,피델리스공모주전문투자형사모투자신탁제4호,2018-01-23,Equity Hedge,NH투자,11,11,"1,041.88",0.97,-0.15,-0.08,1.62,2.97,4.19
피델리스,피델리스핀테크플러스전문투자형사모투자신탁제1호,2018-01-15,Equity Hedge,NH투자,52,54,"1,133.51",0.28,0.07,0.03,3.10,9.34,13.35
피아이엠,피아이엠IPO전문투자형사모투자신탁1호,2018-11-16,Equity Hedge,NH투자,20,20,"1,082.29",1.78,-0.31,-0.10,7.51,13.84,8.23
피아이엠,피아이엠메자닌알파전문투자형사모투자신탁1호,2019-02-13,Equity Hedge,미래에셋대우,100,103,"1,028.78",0.45,0.15,0.07,2.88,8.21,2.88
피아이엠,피아이엠메자닌알파전문투자형사모투자신탁2호,2019-03-11,IPO,미래에셋대우,50,51,"1,023.07",0.45,0.15,0.06,2.31,8.26,2.31
피아이엠,피아이엠코넥스하이일드전문투자형사모투자신탁1호,2018-11-28,IPO,NH투자,11,11,"1,102.45",3.05,0.02,-0.06,10.58,18.24,10.25
피아이엠,피아이엠하이일드전문투자형사모투자신탁1호,2018-11-28,IPO,NH투자,11,11,"1,075.44",1.41,0.00,-0.02,7.64,13.43,7.54
하이자산,하이 팝펀딩 전문투자형 사모 투자신탁 5호,2019-01-17,IPO,NH투자,70,73,"1,042.60",0.54,0.18,0.08,4.26,10.03,4.26
하이즈,하이즈 세이프에셋 전문투자형사모투자신탁 3호,2018-11-27,IPO,KB증권,14,15,"1,049.64",0.47,0.16,0.07,4.11,8.80,4.96
하이즈,하이즈 세이프에셋 전문투자형사모투자신탁1호,2018-10-31,Equity Hedge,한투증권,117,117,993.25,-0.06,-0.02,-0.01,-0.52,-1.06,-0.68
한&파트너스,한&파트너스 Concentrated 전문투자형사모투자신탁 Class C,2018-01-26,Equity Hedge,삼성증권,7,7,"1,070.75",11.59,3.67,0.60,35.11,5.05,7.08
한국대성,한국대성 바이오 전문투자형 사모투자신탁 제1호,2018-11-01,Equity Hedge,NH투자,150,150,"1,012.93",0.11,0.04,0.02,0.95,2.03,1.29
한국대성,한국대성 코넥스 하이일드 전문투자형 사모증권투자신탁,2018-07-03,Equity Hedge,NH투자,10,11,"1,130.54",11.95,0.33,-0.04,15.29,13.50,13.05
한국대성,한국대성 하이일드 전문투자형 사모증권투자신탁 제1호,2018-08-08,Equity Hedge,NH투자,10,12,"1,168.32",3.24,0.36,-0.01,8.32,19.38,16.83
한국투자밸류,한국밸류다이아몬드전문투자형사모투자신탁1호 종류C-S,2019-03-20,Equity Hedge,삼성증권,426,427,"1,002.42",-0.08,-0.68,-0.08,0.24,0.95,0.24
한국투자밸류,한국밸류사파이어Value-up전문투자형사모투자신탁1호 종류C-S,2019-05-20,Equity Hedge,KB증권,161,163,"1,013.40",0.84,-0.28,-0.24,1.34,15.28,1.34
한국투자밸류,한국밸류아쿠아마린전문투자형사모투자신탁1호 종류C,2019-03-21,Equity Hedge,삼성증권,27,27,998.26,-0.19,-0.54,-0.16,-0.17,-0.69,-0.17
한국투자밸류,한국밸류클래식전문투자형사모투자신탁1호 종류C-S,2019-02-25,Equity Hedge,삼성증권,522,539,"1,033.34",1.52,-0.73,-0.54,3.33,10.49,3.33
한국투자신탁운용,한국투자베이직전문투자형사모증권투자신탁79호(채권),2018-04-30,Equity Hedge,KB증권,"1,023","1,031","1,035.42",0.35,0.05,-0.01,1.56,3.10,3.54
한일퍼스트,한일퍼스트 포커스 전문투자형사모혼합투자신탁제1호(1종),2018-09-21,Equity Hedge,NH투자,107,107,"1,051.00",0.14,0.10,0.22,3.19,6.82,5.10
한일퍼스트,한일퍼스트 포커스 전문투자형사모혼합투자신탁제2호(제1종),2018-10-31,Equity Hedge,NH투자,99,102,"1,060.45",2.44,0.12,0.20,5.86,9.47,6.05
한일퍼스트,한일퍼스트 포커스 전문투자형사모혼합투자신탁제3호(제1종),2019-04-30,Equity Hedge,한투증권,99,99,"1,008.24",0.98,-0.49,0.03,0.82,5.78,0.82
헤리티지,헤리티지 IPO 전문투자형사모투자신탁 1호,2019-04-16,Equity Hedge,KB증권,38,39,"1,032.71",2.98,0.46,0.01,3.27,18.09,3.27
헤리티지,헤리티지 서울강동 전문투자형사모재간접투자신탁 제1호,2019-04-19,Equity Hedge,NH투자,29,30,"1,026.13",0.34,0.11,0.01,2.61,15.14,2.61
헤리티지,헤리티지 인천구월 전문투자형사모부동산투자신탁,2019-05-10,Mezzanine,KB증권,200,202,"1,007.80",0.34,0.11,0.05,0.78,6.78,0.78
헤리티지,헤리티지 지석일진스위트포레 전문투자형사모부동산투자신탁,2019-04-11,Mezzanine,KB증권,50,51,"1,014.04",0.40,0.13,0.06,1.40,7.22,1.40
헤리티지,헤리티지 코넥스하이일드 전문투자형사모투자신탁 1호,2019-04-26,Mezzanine,KB증권,11,11,"1,033.63",2.30,0.21,0.00,3.36,21.92,3.36
헤리티지,헤리티지 하이일드 전문투자형사모투자신탁 1호,2019-04-26,Mezzanine,KB증권,11,11,"1,018.92",1.21,0.21,-0.03,1.89,12.33,1.89
헤이스팅스,헤이스팅스볼케이노전문투자형사모투자신탁제8호,2018-09-18,Mezzanine,NH투자,45,45,998.07,-0.05,-0.02,-0.01,-0.16,-0.26,-0.19
헤이스팅스,헤이스팅스신종자본증권전문투자형사모투자신탁제2호,2018-06-20,Mezzanine,한투증권,100,103,"1,077.79",0.27,0.06,0.04,2.83,7.76,7.78
